id,label,5_연재확률,10_연재확률,first_positive_5,second_view_1,third_rating_people_5,positive_1,positive_2,positive_3,positive_4,positive_5,view_1,view_2,view_3,view_4,view_5,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3,genre,title
493200,0,0.4869356392265311,0.4885987612163587,21.0,3670,6596.339999999999,68.0,31.0,85.0,53.0,21.0,3670,2259,1880,1654,1599,7939.69,6923.1,7232.4,6823.12,6596.339999999999,316,zzyu****,휴지,오랜만에,재밌어요,휴지가,왜,말입니다,story,내 마음의 음유시인
496976,0,0.490792816493971,0.4942321283124144,3.0,1286,1901.28,23.0,14.0,18.0,6.0,3.0,1286,1046,578,267,146,2984.52,2436.2,2368.0,1868.5,1901.28,86,znfm****,와,그림체,재미있어요,미켈란젤로가,라오콘군상을,컬럼비아대,story,미켈란젤로다빈치
497022,0,0.3916518464993181,0.4388478685006493,21.0,1324,1765.4,61.0,43.0,14.0,7.0,21.0,1324,945,609,474,564,3457.53,2957.61,1540.31,1041.39,1765.4,265,zzur****,i,그림체,정주행,없음,내,소가,episode,달자 다이어리
500354,1,0.6672589204781041,0.593991516642343,176.0,30889,13585.06,103.0,73.0,66.0,69.0,176.0,30889,24886,23671,21750,20605,12841.14,12586.23,12217.919999999998,12458.7,13585.06,368,zzwj****,땅콩들,잘보고있어요,재밌어요,치인트,말없었으면,우는거,omnibus,익숙한 땅콩들
500647,0,0.6491567385198482,0.5539625487986288,42.0,27808,15177.52,179.0,61.0,64.0,96.0,42.0,27808,17649,8952,4478,2543,21606.0,18863.77,17353.89,16885.44,15177.52,605,zzzz****,충사,충사랑,좋아요,충사,보자마자,했는데,story,산신 [山神]
501869,1,0.5525013061798987,0.5136913909450447,70.0,69657,22227.24,64.0,74.0,51.0,174.0,70.0,69657,43118,33158,29532,27585,20957.56,19690.15,20556.95,21220.5,22227.24,685,zzim****,그림체,우와,그림체가,제주도,이게,왜,story,사신과 소녀
504068,0,0.660760531873404,0.5016483863818644,61.0,1626,4825.870000000001,177.0,82.0,54.0,68.0,61.0,1626,876,757,678,628,8442.84,6392.299999999999,6004.919999999999,5660.37,4825.870000000001,449,zze5****,그림체,캔,완전,솔직히,뭔가,한,episode,Punky Punky Life
504245,0,0.4166146666429602,0.4968243163548544,32.0,1072,2485.76,34.0,61.0,54.0,30.0,32.0,1072,1042,682,311,163,3317.4,3528.36,3291.2,2528.3,2485.76,210,zzyu****,데헷,재밌어요,화이팅,뭔가,하수,송중기,story,호밀밭의 하수군
511743,0,0.6333038424564051,0.5390011537979171,60.0,13137,6107.0,44.0,41.0,31.0,25.0,60.0,13137,9001,7587,7035,6642,9341.02,7189.98,6412.070000000001,6982.02,6107.0,311,zse5****,별점,인피니트,아픔을,구리시,사는데,병맛,story,꼴통명문 구린고
513252,0,0.3722797655963183,0.4608135540466299,8.0,3895,3618.1,30.0,13.0,16.0,17.0,8.0,3895,2723,2274,1954,1748,6059.040000000001,5025.84,4850.280000000001,3802.4,3618.1,158,yuns****,왜,정주행,다시,저번꺼,못,읽었는데,episode,달달한 러브파이
515626,0,0.4671870615380296,0.456223550110628,23.0,45963,6002.4,62.0,48.0,38.0,32.0,23.0,45963,38128,33350,29079,26856,8154.219999999999,7662.6,7000.599999999999,6858.48,6002.4,391,zkfl****,꼬매,귀여워,아무것도,내가,칫솔을,있는데,episode,꼬매
516775,1,0.6267397483666887,,135.0,850,12929.7,260.0,139.0,127.0,95.0,135.0,850,539,158,93,88,21167.65,16796.88,14247.7,13100.88,12929.7,868,zzzk****,와,우와,재밌어요,알고,있는데,이게,story,Dead to the world
517656,1,0.5928212849696695,0.513863004929428,45.0,15110,10354.240000000002,71.0,57.0,28.0,31.0,45.0,15110,6380,1982,2829,1129,11263.04,10761.57,10508.27,10518.96,10354.240000000002,442,zxcv****,재밌다,오,우와,왜,뭔가,메이드가,story,몽중저택
518430,1,0.6685793105233664,0.577762671622356,57.0,7925,6494.22,84.0,48.0,83.0,162.0,57.0,7925,2701,1348,922,773,8630.74,7291.44,6794.259999999999,7251.68,6494.22,437,zlxl****,바퀴벌레,뿡뿡이,미나,바퀴벌레,있는데,나도,story,오빠의향기
519053,0,0.4392534220051385,0.5494768461334337,4.0,1389,1082.15,13.0,11.0,10.0,7.0,4.0,1389,1345,1153,957,918,1203.65,1294.15,1253.55,1142.5,1082.15,42,zzwn****,재밌어요,짱이다,웹툰,옛,페르시아지역의,역사를보면,story,아이엠 슈퍼밴딧
528426,0,0.3876781106196503,0.4521143147863297,11.0,8854,2604.96,24.0,23.0,8.0,12.0,11.0,8854,6277,3850,3277,3034,4151.599999999999,3670.38,2660.5400000000004,2730.0,2604.96,127,zxzx****,귀엽다,굉장히,유익합니다,오늘,아니라,오늘이,story,11월에 내리는 설이
531366,1,0.7092387812231166,0.5960989194184785,147.0,4796,17289.14,209.0,88.0,229.0,151.0,147.0,4796,2049,676,222,129,18739.98,17650.22,19832.32,17304.48,17289.14,701,zxcv****,그림체,좋아요,와,이게,왜,뭔가,story,심해의 조각들
533637,1,0.6824226199596121,0.5879436087420001,73.0,14048,10362.86,106.0,57.0,53.0,78.0,73.0,14048,8307,3309,1524,727,15240.490000000002,11778.48,11691.95,10798.84,10362.86,775,zzan****,좋아요,울고,순간,왜,이게,그렇게,episode,그런만화
533639,0,0.5477435142267999,0.481920479309858,45.0,2645,4741.379999999999,74.0,83.0,51.0,45.0,45.0,2645,2110,1519,1262,1261,7046.91,6775.83,6080.160000000001,4844.280000000001,4741.379999999999,329,zz77****,동생,멋지다,피아타,듯,아니라,동생이들려줬다면동생은나간적이잇다는건데언니가나간적이없으면동생도나간적이없어야되는거아님,story,세 개의 달
537987,0,0.6438960655800944,0.4674761160567914,81.0,23103,9819.6,75.0,61.0,54.0,47.0,81.0,23103,17728,13658,11240,9991,12704.25,11639.3,10820.43,9584.32,9819.6,442,zzz_****,우와,대박,대박님,외모지상주의,그냥,내가,story,얼짱의 이중생활
540040,0,0.4835336132251461,0.575916106343316,29.0,18287,7078.169999999999,121.0,22.0,29.0,25.0,29.0,18287,15981,9387,7522,8798,14993.240000000002,11612.25,8461.92,7283.759999999999,7078.169999999999,184,zoo9****,새어나가,화이팅,이제,와,내가,저랑,episode,버블티
540244,0,0.4644175646326325,0.4661528831231977,17.0,7897,6468.14,66.0,19.0,14.0,21.0,17.0,7897,5643,4643,4177,3851,7254.389999999999,7905.1,7007.000000000001,7008.79,6468.14,141,zzam****,정주행,다시,만화,알고,덩어리가,몬딕인줄,story,몬딕
549034,1,0.6882629230894763,0.5977859281756497,118.0,490041,18642.65,254.0,91.0,151.0,124.0,118.0,490041,394405,343581,330561,322236,28565.0,24408.51,21559.44,22001.0,18642.65,1179,zz46****,로와,와,좋아요,로와,뭐야,대통령,story,꽃이 피면 우리는
552140,1,0.6003418689397737,0.5873464075808237,24.0,84196,5776.08,17.0,24.0,14.0,32.0,24.0,84196,59235,44995,40467,38957,5903.37,5635.0,5517.400000000001,5656.32,5776.08,137,zz77****,나도,굿모닝,손가락,이게,뭔가요,뭐지,story,마녀 어머니와 좀비 아들
553083,1,0.6621054398645472,0.5338368247718511,46.0,4790,11575.64,35.0,57.0,63.0,79.0,46.0,4790,5730,2134,607,306,9067.94,11780.6,12162.24,12692.82,11575.64,318,zzgk****,그림체,와,완전,디즈니,인어공주,나만,story,아내의 그녀
554056,1,0.627207006136164,0.5246970791321063,80.0,990,8861.5,45.0,55.0,49.0,80.0,80.0,990,588,251,197,112,7318.56,8048.37,7590.64,8263.359999999999,8861.5,326,zzzk****,웹툰으로,눈송이,웹툰,왜,고릴라가,말을,story,은빛 고릴라
555624,0,0.500084080542782,0.5485593036686076,34.0,10402,9623.12,52.0,36.0,59.0,22.0,34.0,10402,6293,5364,4588,4241,10135.2,10353.63,13486.2,9988.68,9623.12,243,zhzl****,길리,정주행,와,이게,알았는데,내가,story,길리
556709,1,0.5777410124137722,0.5593340901674512,18.0,1698,4278.04,57.0,22.0,17.0,12.0,18.0,1698,1247,419,144,86,6265.599999999999,5546.8,4983.4800000000005,4733.04,4278.04,146,zxvx****,영화랑,재밌어요,어머,없는데,영화를,안봐서,story,"앵두야, 연애하자"
559738,0,0.3719027914392999,0.4497729778791901,5.0,3452,2032.74,11.0,5.0,10.0,5.0,5.0,3452,2666,1911,1812,1620,2619.0,2466.75,2396.04,2264.32,2032.74,46,yh_s****,엘,그림체,이븐,개재미없네,흠,그렇군요,story,죄를 삼키는 들꽃
561378,1,0.6457783920984607,0.6059202966046846,36.0,20196,7620.79,25.0,25.0,60.0,74.0,36.0,20196,16957,15769,11693,5875,4484.429999999999,5164.6,8198.810000000001,8424.9,7620.79,319,zy44****,와,감사합니다,왜,이게,뭐야,않은,story,언더그라운드 블러드팩
562222,0,0.6897423707765657,0.5485593036686076,55.0,7688,10445.14,49.0,31.0,33.0,104.0,55.0,7688,5804,3578,2947,2659,13628.42,12527.84,10717.82,10939.5,10445.14,283,zzz9****,왜,제뉴아,재밌어요,어스가,뭔가,아니,story,신영웅전기
563532,1,0.4710081815895978,0.5520361043935593,16.0,100197,5698.349999999999,24.0,15.0,16.0,17.0,16.0,100197,78505,70768,64657,59986,7098.879999999999,6250.02,6147.08,7641.539999999999,5698.349999999999,220,zcbm****,여우가,그림체,화이팅,이게,아니,무슨,story,내 신랑은 구미호
564461,0,0.4567689963673213,0.4565122796850623,12.0,58032,6715.5,33.0,25.0,59.0,31.0,12.0,58032,45302,36495,33787,30804,11599.5,9311.2,8161.019999999999,8175.679999999999,6715.5,777,zzz7****,우르곳,가렌,좋아요,우르곳이,아니라,우르곳,omnibus,HOL(전설의 역사)
564789,1,0.5266204796413283,0.4562005202415316,3.0,24718,941.76,7.0,5.0,4.0,8.0,3.0,24718,25350,19198,17523,16274,1435.6,1286.4,1128.0,1052.88,941.76,54,zntu****,작품,같은데,괜찮을,남주,순식간에,고자,story,구세의 블레이딩
565004,0,0.4959015067594854,0.4589318861868308,30.0,65941,8009.1,28.0,32.0,27.0,32.0,30.0,65941,50529,32542,24573,23183,11185.59,11045.84,10194.75,9761.28,8009.1,202,zkdl****,웹툰으로,왜,뭔가,이게,머지,건데,story,Deep Blue
568570,0,0.440909907720422,0.5441279862944113,12.0,51812,4293.52,95.0,37.0,18.0,13.0,12.0,51812,31681,26528,24410,23753,8435.880000000001,5546.82,5094.36,4560.0,4293.52,265,zv57****,비스트,웹툰,역시,비스트,비스트때부터,아마,story,사이어미즈
571611,0,0.5932653007290594,0.4997390460131587,86.0,618664,16242.72,151.0,87.0,78.0,102.0,86.0,618664,473602,397412,364832,350230,23377.0,18639.6,18120.2,24625.65,16242.72,1004,zyzk****,정주행,다시,소나,이게,롤,베도에,story,서폿저택에 어서오세요
572002,0,0.6183487872508725,0.503210528479358,18.0,32941,4615.400000000001,21.0,22.0,16.0,27.0,18.0,32941,23707,20333,19186,15317,5705.42,5811.5,4713.08,4447.68,4615.400000000001,98,znsl****,귀여워,날치님,캐릭터,여자였어캐릭터가,남자처럼생겨서,남잔줄알았는데,episode,말랑말랑인생
572967,1,0.4450938044844427,0.5470955201261068,14.0,3304,4733.24,45.0,13.0,19.0,14.0,14.0,3304,1842,1628,1497,1502,6108.959999999999,4979.04,4875.419999999999,4487.04,4733.24,195,zszs****,왜,아니,그림,와,달빛이,웹툰,story,달이 빛나는 밤에
575581,1,0.6882629230894763,0.6044777820422543,60.0,5038,28460.25,128.0,72.0,113.0,59.0,60.0,5038,1999,609,242,132,24164.94,22731.11,23858.34,28138.08,28460.25,851,zyzk****,그림체,왜,만화,뭔가,왜,내여귀,omnibus,망자카페
577372,0,0.4674941740606536,0.4927728399806957,32.0,201311,21316.41,85.0,70.0,27.0,51.0,32.0,201311,176587,144259,131545,123312,25444.86,22612.17,20619.56,21913.84,21316.41,343,zepi****,랑해,처녀귀신,귀신,귀신,왜,붙어있던,story,사형제
578539,0,0.5213480476506246,0.5114109019584226,34.0,52035,14093.25,33.0,48.0,46.0,40.0,34.0,52035,50193,41475,38563,35576,13648.2,15744.88,14894.34,15479.42,14093.25,204,zhsk****,은명이,와,그림체,뭔가,오드아이,아버지,episode,무의식의 숲
579528,0,0.6095105491722103,0.4707738296294982,55.0,253051,14607.6,60.0,51.0,48.0,29.0,55.0,253051,218303,194865,177836,166822,19227.48,16950.95,17198.1,16757.52,14607.6,458,zw10****,다시,나중에,참,어떤,그냥,임산부,episode,아내가 임신했다
579572,1,0.6946136866602759,0.6117530408398929,88.0,24334,21775.52,195.0,78.0,71.0,57.0,88.0,24334,11426,8755,3656,1617,26351.52,25786.800000000003,25454.73,22049.58,21775.52,538,znzl****,와,왜,대박,왜,이게,뭔가,story,위기의 범죄자
579845,0,0.408862907091244,0.5032039052139798,5.0,6074,2334.04,17.0,13.0,7.0,12.0,5.0,6074,4238,3534,3134,2979,3485.8900000000003,2640.6,2478.6000000000004,2446.92,2334.04,49,yum0****,게스,티셔츠,치즈군,치즈군이,판다독이랑,비슷하네,episode,미쓰토바
581780,1,0.510727769086547,0.5046663268947982,14.0,1448,6691.2,21.0,75.0,42.0,44.0,14.0,1448,1481,641,205,98,8683.73,11178.24,9564.84,9485.55,6691.2,254,zzan****,재밌어요,오,이건,맞아,같은데,맡아,story,고스트 컴퍼니
583173,0,0.5960537767280939,0.410780523933085,8.0,1410,1324.64,12.0,10.0,12.0,2.0,8.0,1410,795,703,660,584,1306.96,1183.26,1353.86,1213.75,1324.64,40,wofl****,도마뱀,재밌어요,그냥,뭔가유쾌한데,오,뭔가가,story,그림자도마뱀사기극
584001,1,0.584119740477364,0.5739637442182792,15.0,9663,1721.28,42.0,10.0,15.0,14.0,15.0,9663,5568,2060,1145,546,3094.44,1906.96,1759.0400000000002,1842.4,1721.28,120,yuns****,오,정식,대박,익산사는데,작가님아,여기서,story,자이언트(THE HERO)
587576,1,0.7164954498339406,0.5981066256282074,225.0,1226429,100774.79,405.0,152.0,126.0,113.0,225.0,1226429,860669,697527,603033,573158,111031.44,99275.82,95754.98,89631.36,100774.79,1228,zzzz****,정주행,한국어,시작,왜,이게,대학일기,episode,대학일기
587799,1,0.5960537767280939,0.547250026642647,9.0,2690,2176.48,16.0,11.0,14.0,6.0,9.0,2690,2273,888,378,225,2567.6000000000004,2534.3100000000004,2524.6000000000004,2102.31,2176.48,61,yulh****,좋네요,좋아요,재밌어요,쓰는,있는데,일본에,episode,안녕 도쿄
595181,0,0.4054366194209479,0.4224003218693489,8.0,8109,3495.92,21.0,5.0,6.0,6.0,8.0,8109,4182,3297,3081,2995,5174.46,4024.08,3901.73,3749.9,3495.92,79,yeo9****,달달한,좋아하는,라율은,포도나무,소녀,작가님이,episode,달달한 러브컬렉션
596091,0,0.423828767222518,0.4744051976884694,29.0,29226,12711.6,61.0,69.0,57.0,39.0,29.0,29226,29983,23003,17796,15268,12120.36,24788.92,17517.06,14567.97,12711.6,310,zyzy****,솔로가,커플이,왜,커플이,매일,커플이라,episode,솔로가 좋다.
598564,0,0.4810808140305062,0.4752756730401081,16.0,31292,5435.1,35.0,24.0,13.0,20.0,16.0,31292,26960,23479,21523,19606,6864.18,6468.14,5835.1,5603.400000000001,5435.1,142,zesp****,공사중,그래도,도마뱀,어,기억이,싱가폴에서,omnibus,말레이시아 리스키씨
599202,0,0.4908518704015312,0.5476305505590667,29.0,37030,8173.8,51.0,32.0,43.0,20.0,29.0,37030,29730,28653,26919,26565,9871.09,8666.800000000001,8721.0,7584.299999999999,8173.8,307,zxxz****,채색이,제발,베어,만화,뭔가,조금만,story,네크로골비
602180,1,0.6325764891013074,0.5069135152608418,62.0,15584,12706.5,52.0,56.0,58.0,175.0,62.0,15584,11256,4026,1382,704,12972.22,14435.28,14022.96,16509.48,12706.5,599,zzjh****,할머니,이제,교복이,나도,할머니,카드캡터,episode,하루달콤 하루쌉싸름
602951,1,0.5138987092561568,0.5025009982033258,28.0,7080,8278.26,36.0,34.0,22.0,36.0,28.0,7080,5985,2087,941,744,8979.199999999999,9103.68,9102.0,8805.9,8278.26,262,zkwa****,재밌어요,왜,같은,뭔가,아니라,저뿐인가요,story,블러드블랙
603683,0,0.4134391581444507,0.4779216768560793,20.0,3234,7552.759999999999,18.0,23.0,13.0,28.0,20.0,3234,2563,1383,1050,829,7094.64,6846.84,6280.150000000001,5983.450000000001,7552.759999999999,174,zose****,와,우와,멋져요,내,형,또,episode,만하생
604488,1,0.5932653007290594,,127.0,3935,15465.91,182.0,58.0,143.0,114.0,127.0,3935,739,294,224,323,20096.89,12351.68,16392.420000000002,15254.88,15465.91,933,zxs2****,지완이,마지막,왜,엄마,나도,있는데,story,진지 드셨어요?
604803,0,0.4454578981090931,0.4970453780201342,33.0,68546,15465.28,49.0,73.0,48.0,60.0,33.0,68546,61244,46764,44421,42454,19747.53,20485.72,18241.0,17710.3,15465.28,533,zzz2****,완전,좋아요,남자,마음이,뭔가,저렇게,story,여자들의 뒷담화
607030,0,0.5405405217339232,0.471601674096707,35.0,11809,9396.24,55.0,50.0,38.0,51.0,35.0,11809,7974,2646,889,580,10763.85,10960.45,10500.1,10459.92,9396.24,189,yyys****,지원이,현석이,넘,이게,사람의,책갈피해놓고자려고했는데,story,애플시나몬
607450,0,0.4392877423473941,0.4675688755393155,13.0,4011,7035.599999999999,66.0,39.0,72.0,34.0,13.0,4011,4304,3521,3118,3099,9496.44,9671.62,12506.64,6399.33,7035.599999999999,395,zldn****,그림체,와,이뻐요,눈이,뭔가,왜,story,해를쫓아별이된아이
607688,0,0.5022572214037593,0.5274123186602744,11.0,4637,2945.15,19.0,16.0,24.0,36.0,11.0,4637,2956,2750,2630,2157,5220.5,4860.900000000001,4999.02,4969.44,2945.15,182,zxcv****,재밌어요,할아버지,q,없는데,양이,뭔가,story,이런 카페 처음이야
608389,1,0.6243890931984002,0.4881816639089753,24.0,345339,2252.6400000000003,44.0,61.0,41.0,65.0,24.0,345339,136251,103509,92996,37853,11309.2,5508.7300000000005,5577.96,6606.799999999999,2252.6400000000003,452,zzxy****,내가,특별편,왜,왜,나만,다른,story,그리고 아무 일도 없었다.
609392,1,0.4974890433368458,0.5033688776516307,25.0,7936,5940.0,25.0,6.0,21.0,15.0,25.0,7936,2380,475,227,170,6396.12,5070.63,5768.280000000001,5398.889999999999,5940.0,107,zwei****,재밌어요,never,있어요,토끼를,삼년간,키운,story,마지막 피터팬
610847,0,0.5505669630360805,0.451495448580438,8.0,71571,4117.3,96.0,47.0,41.0,24.0,8.0,71571,51104,35136,29595,23767,7053.39,5644.8,5878.34,4865.9,4117.3,226,zxcv****,오늘,강의,학생입니다,1년남았는데,결혼하는건가요,디씨인사이드가,episode,루미인싸이드
613693,1,0.672109057689596,0.6063503352853521,50.0,3156,6444.900000000001,65.0,76.0,61.0,111.0,50.0,3156,3278,1308,508,336,7396.740000000001,8821.56,7311.200000000001,7912.0,6444.900000000001,717,zz03****,빨리,웹툰으로,넘,이게,뭔가,흑발,story,윙즈 - 영광을 위한 날개
616330,0,0.4727072745909171,0.4214387341877263,14.0,47565,3211.12,10.0,13.0,7.0,10.0,14.0,47565,37875,28638,26808,25765,4723.9,4308.57,3550.14,3381.98,3211.12,89,yun9****,달달한,그림체가,러브컬렉션이랑,뭔가,도전만화에,있어서는,story,포도나무 소녀
616882,1,0.6745865652773287,0.6044777820422543,93.0,17610,34253.64,128.0,236.0,181.0,238.0,93.0,17610,13692,2959,1070,1113,32094.95,35325.6,35351.65,37318.47,34253.64,1332,zzdd****,와,솔직히,그냥,솔직히,아름이가,나도,story,모아세 (모두가 아름다워진 세상)
617977,0,0.6346863450892243,0.5131158060138604,31.0,61905,7667.4,44.0,29.0,31.0,24.0,31.0,61905,40684,36097,33346,31945,8220.78,8068.8,8088.48,7722.4,7667.4,143,zlzl****,좋아요,재밌어요,정주행,왜,아직까지도,김수현,story,별똥별이 떨어졌다
618656,1,0.5075549926703994,0.5784858761745172,29.0,12398,8680.880000000001,104.0,30.0,45.0,36.0,29.0,12398,5429,1792,692,482,11077.6,9210.71,8816.64,8855.15,8680.880000000001,382,zzxy****,웹툰으로,우렁이,좋아,왜,웹툰으로,우렁이가,story,우렁이라도 좋아
618667,0,0.595101020611149,0.5045691600656921,31.0,11984,11117.95,87.0,55.0,48.0,39.0,31.0,11984,9432,9043,8509,7951,16932.24,14001.0,13394.67,13513.5,11117.95,239,zpzg****,완전,좋아요,넘,있는데,사는데,원래,episode,깨알공장공장장
619340,1,0.6631027929963509,0.59158920762953,87.0,67353,18228.6,203.0,91.0,67.0,98.0,87.0,67353,42942,24649,16125,11368,23808.26,20291.88,18949.84,19315.17,18228.6,582,zzxx****,졸귀,귀여워,귀엽다,움비처럼이랑,뭐야,이게,episode,하푸하푸
619753,0,0.5334399328249583,0.5065307850760036,17.0,49182,5236.400000000001,43.0,20.0,10.0,23.0,17.0,49182,44103,35470,16454,7031,10177.57,7130.6900000000005,5425.2,5206.76,5236.400000000001,118,zhsk****,귀여워요,정주행,귀엽다,손그림,인가요,사진이,episode,자갈치땅콩
